"","codigo_renacyt","Investigador","Genero","URL_CTI_Vitae","grupo","nivel","Fecha_de_inicio_de_vigencia","fecha_fin_de_vigencia","Rango_de_Edad","reglamento"
"462","P0051245","CRUZ MONTERO, JUANA MARIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=51245","Carlos Monge Medrano","IV",2020-12-16,2022-12-16,"Entre 50 a 59 años","Reglamento 2018"
"463","P0000091","VILLANUEVA SALAS, JOSE ANTONIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=91","Carlos Monge Medrano","IV",2020-12-21,2022-12-21,"Entre 50 a 59 años","Reglamento 2018"
"464","P0090685","FLORES LUYO, LUIS ERNESTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=90685","Carlos Monge Medrano","IV",2020-05-07,2022-05-07,"Entre 40 a 49 años","Reglamento 2018"
"465","P0017873","SAGASTI HOCHHAUSLER, FRANCISCO RAFAEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=17873","Carlos Monge Medrano","II",2019-10-01,2022-10-01,"Entre 70 a 79 años","Reglamento 2018"
"466","P0084038","ZEGARRA HUERTA, GRACIELA YDA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=84038","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"467","P0034510","MORALES UGARTE, JORGE EDUARDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=34510","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"468","P0084257","COTLER DOLBERG, JULIO SYUÑIK","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=84257","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 80 a 89 años","Reglamento 2018"
"469","P0064550","ORTIZ CULCA, FERNANDO ALFONSO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=64550","Maria Rostworowski","II",2021-05-17,2024-05-17,"Entre 50 a 59 años","Reglamento 2018"
"470","P0080599","RODRIGUEZ CASTRO, MANUEL JORGE AUGUSTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=80599","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"471","P0123379","WEILG ESPEJO, ANA CLAUDIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=123379","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 20 a 29 años","Reglamento 2018"
"472","P0017218","ROJAS JAIMES, JESUS EDUARDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=17218","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"473","P0015999","ROMAN HORNA, MARIA LUPE","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=15999","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"474","P0091486","LAMA VALDIVIA, JAVIER RICARDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=91486","Carlos Monge Medrano","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"475","P0053868","ZETA DE POZO, ROSA ANGELICA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=53868","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"476","P0079179","CRISOSTOMO PAREJAS, JORGE LUIS","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=79179","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"477","P0071253","LOPEZ OROPEZA, LIDIA MARIANELLA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=71253","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"478","P0023649","CORDOVA GOMEZ, AMANDA VICTORIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=23649","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"479","P0010166","VALDES VELASQUEZ, ARMANDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10166","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"480","P0027882","MARTINEZ MEDINA, DALILA YOLINDA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=27882","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"481","P0004759","LUIS OLIVAS, DIONICIO BELISARIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=4759","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"482","P0004979","DURAN RAMIREZ, YERSON","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=4979","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"483","P0078683","MAYORGA MARTINEZ, CARMEN CLOTILDE","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=78683","Carlos Monge Medrano","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"484","P0004043","KELEZ SARA, SHALEYLA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=4043","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"485","P0174738","SERPA FRIAS, SOLON HECTOR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=174738","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"486","P0070781","ARAUJO FLORES, JULIO MANUEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=70781","Carlos Monge Medrano","IV",2020-09-24,2022-09-24,"Entre 40 a 49 años","Reglamento 2018"
"487","P0011551","OSORIO ANAYA, ANA MARIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=11551","Maria Rostworowski","I",2021-08-04,2024-08-04,"Entre 60 a 69 años","Reglamento 2018"
"488","P0019292","JHONSTON VELA, ERIK JAIR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=19292","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"489","P0103825","ALVA BRAVO, EDMUNDO ELEAZAR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=103825","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 70 a 79 años","Reglamento 2018"
"490","P0026529","ALVA URCIA, CARLOS ALBERTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=26529","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"491","P0072323","VALQUI VALQUI, LEANDRO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=72323","Maria Rostworowski","III",2021-06-01,2023-06-01,"Entre 30 a 39 años","Reglamento 2018"
"492","P0071906","ROBLES BLACIDO, ELMER","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=71906","Carlos Monge Medrano","III",2020-07-02,2022-07-02,"Entre 50 a 59 años","Reglamento 2018"
"493","P0012456","VASQUEZ BARDALES, JOEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12456","Maria Rostworowski","I",2021-07-26,2024-07-26,"Entre 50 a 59 años","Reglamento 2018"
"494","P0000917","MEDINA CASTRO, DARIO EMILIANO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=917","Maria Rostworowski","III",2021-07-30,2023-07-30,"Entre 50 a 59 años","Reglamento 2018"
"495","P0030668","VALENZUELA RAMOS, MARISEL ROXANA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=30668","Carlos Monge Medrano","IV",2021-08-02,2023-08-02,"Entre 40 a 49 años","Reglamento 2018"
"496","P0017413","EVANGELISTA VILLAVICENCIO, JULIO ANTONIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=17413","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"497","P0045930","HUAMAN HUAYTA, LUDENCINO AMADOR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=45930","Maria Rostworowski","II",2020-09-24,2023-09-24,"Entre 60 a 69 años","Reglamento 2018"
"498","P0033056","TAKAHASHI GUEVARA, BRUNO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=33056","Carlos Monge Medrano","II",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"499","P0015075","HUAMAN PASTORELLI, SANDRA ELIZABETH","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=15075","Maria Rostworowski","II",2021-08-02,2024-08-02,"Entre 40 a 49 años","Reglamento 2018"
"500","P0014755","GALAN RODAS, ROMAN EDEN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=14755","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"501","P0000078","LLERENA ZAVALA, CIELO AYDELI","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=78","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 40 a 49 años","Reglamento 2018"
"502","P0092996","LUCAS AGUIRRE, ORLANDO ALBERTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=92996","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"503","P0030523","VELAPATIÑO GAMARRA, GRACE SUSAN","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=30523","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"504","P0012834","CHAVEZ FUENTES, JORGE RICHARD","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12834","Carlos Monge Medrano","III",2020-12-21,2022-12-21,"Entre 50 a 59 años","Reglamento 2018"
"505","P0093215","GARCIA VILLAGRA, SONIA MARIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=93215","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"506","P0025960","SOLIS SARMIENTO, JULIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=25960","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"507","P0035746","ANGULO BAZAN, YOLANDA ELVIRA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=35746","Maria Rostworowski","III",2020-12-21,2022-12-21,"Entre 30 a 39 años","Reglamento 2018"
"508","P0087494","CASTILLO ANDAMAYO, DIANA ESMERALDA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=87494","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"509","P0010464","HAKANSSON NIETO, CARLOS GUILLERMO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10464","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"510","P0048867","TALAVERA RIOS, LUIS EDUARDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=48867","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"511","P0079433","AREVALO TUESTA, JOSE ANTONIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=79433","Carlos Monge Medrano","IV",2020-06-08,2022-06-08,"Entre 70 a 79 años","Reglamento 2018"
"512","P0087338","SALLICA LEVA, EDWIN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=87338","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"513","P0010060","IBAÑEZ TREMOLADA, MARTHA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10060","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 60 a 69 años","Reglamento 2018"
"514","P0020522","FLORES DAORTA, STHY WARREN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=20522","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"515","P0093195","VERA RUIZ, ANGELA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=93195","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"516","P0000242","RUIZ MESIA, LASTENIA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=242","Carlos Monge Medrano","II",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"517","P0087783","DIAZ LOZANO, MARISOL","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=87783","Maria Rostworowski","II",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"518","P0092402","HORNA CALDERON, VICTOR EDUARDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=92402","Maria Rostworowski","II",2021-07-26,2024-07-26,"Entre 60 a 69 años","Reglamento 2018"
"519","P0112563","BARCELLOS DE PAULA , LUCIANO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=112563","Carlos Monge Medrano","III",2020-09-02,2022-09-02,"Entre 40 a 49 años","Reglamento 2018"
"520","P0074738","CHAVEZ JIMENO, HELVER ALEJANDRO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=74738","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"521","P0090828","JARA ALEGRIA, ELVIS OMAR","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=90828","Carlos Monge Medrano","IV",2021-05-27,2023-05-27,"Entre 30 a 39 años","Reglamento 2018"
"522","P0001693","LUCERO TAMAYO, JORGE EDMUNDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=1693","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 60 a 69 años","Reglamento 2018"
"523","P0000089","HURTADO CUSTODIO, JASMIN ELENA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=89","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"524","P0024027","VILLACORTA CHAMBI, SANDRA PAULA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=24027","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"525","P0013559","COTA MAMANI, NOEMI JACKELITH","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13559","Maria Rostworowski","III",2021-08-03,2023-08-03,"Entre 30 a 39 años","Reglamento 2018"
"526","P0023914","ROJAS SALAZAR, ARCELIA OLGA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=23914","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"527","P0119654","HUERTA MERCADO TENORIO, JORGE LUIS","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=119654","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"528","P0040599","PACHECO AUQUIS, MANUEL ALEJANDRO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=40599","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 20 a 29 años","Reglamento 2018"
"529","P0010006","SIUCE MORENO, JUAN JOSE","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=10006","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"530","P0012138","GUADALUPE MENDIZABAL, CESAR AUGUSTO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12138","Carlos Monge Medrano","III",2020-09-16,2022-09-16,"Entre 50 a 59 años","Reglamento 2018"
"531","P0013407","VASQUEZ HUERTA, ELSA CARMELA","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13407","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"532","P0012237","GRADOS ARAUCO, JUAN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12237","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"533","P0048152","BRAVO ROCCA, GUSSEPPE JESUS","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=48152","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 30 a 39 años","Reglamento 2018"
"534","P0034130","PEREZ OJEDA DEL ARCO, ALONSO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=34130","Maria Rostworowski","III",2019-10-01,2021-10-01,"Entre 30 a 39 años","Reglamento 2018"
"535","P0000035","ISHITSUKA IBA, JOSE KANAME","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=35","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 60 a 69 años","Reglamento 2018"
"536","P0013197","VEGA CENTENO SARA LAFOSSE, PABLO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13197","Carlos Monge Medrano","III",2019-10-01,2021-10-01,"Entre 50 a 59 años","Reglamento 2018"
"537","P0038162","PAUCAR JAUREGUI, ROLANDO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=38162","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 50 a 59 años","Reglamento 2018"
"538","P0012460","RAMIREZ ROCA, EMILIO GERMAN","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12460","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
"539","P0075430","VEGA CENTENO SARA LAFOSSE, RAFAEL","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=75430","Maria Rostworowski","I",2020-07-02,2023-07-02,"Entre 50 a 59 años","Reglamento 2018"
"540","P0026860","BALCAZAR GUERRERO, MARIO","Masculino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=26860","Maria Rostworowski","III",2020-12-21,2022-12-21,"Entre 30 a 39 años","Reglamento 2018"
"541","P0129156","ROJAS LAIMITO, KATERIN INGRID","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=129156","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 40 a 49 años","Reglamento 2018"
"542","P0026925","AGURTO TAVARA, ELVIA MERCEDES","Femenino","https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=26925","Maria Rostworowski","I",2019-10-01,2022-10-01,"Entre 60 a 69 años","Reglamento 2018"
